f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71
1277,1.234255378,87.59829,-83.59075822,5.619691241,41.58995177,-35.19528955,72.5868673,5.510260629,1107.860671,-0.144317935,63.4324418,56.74038499,85.32462525,71.59244018,2.46389545,73.07340037,-0.037671769,75.67939745,68.30414878,97.07954262,81.46904447,-0.255377867,67.25633341,-85.80394355,48.55433224,35.84165123,33.7721927,39.03955055,1.818764223,161.8687953,-205.2064206,2.623682028,61.39760958,-143.8720691,66.6403816,3.993601055,333.4511007,-88.36692367,-2.376234265,55.88976844,-3.232536252,55.46151132,6.114086003,202.3203328,-0.72432584,67.42181854,80.57227908,89.65563764,80.00460288,0.850624539,37.67808139,-187.3105407,1.268478876,54.33463224,-194.731532,68.18669114,0.139411,121.4406914,-380.5890708,0.838125496,48.81325559,-350.2840679,61.26151428,0.775572131,101.3117182,-180.8859949,1.7505932,45.00290991,-155.536629,66.86663189
1277,1.234255378,87.59829,-83.59075822,5.619691241,41.58995177,-35.19528955,72.5868673,5.510260629,1107.860671,-0.144317935,63.4324418,56.74038499,85.32462525,71.59244018,2.46389545,73.07340037,-0.037671769,75.67939745,68.30414878,97.07954262,81.46904447,-0.255377867,67.25633341,-85.80394355,48.55433224,35.84165123,33.7721927,39.03955055,1.818764223,161.8687953,-205.2064206,2.623682028,61.39760958,-143.8720691,66.6403816,3.993601055,333.4511007,-88.36692367,-2.376234265,55.88976844,-3.232536252,55.46151132,6.114086003,202.3203328,-0.72432584,67.42181854,80.57227908,89.65563764,80.00460288,0.850624539,37.67808139,-187.3105407,1.268478876,54.33463224,-194.731532,68.18669114,0.139411,121.4406914,-380.5890708,0.838125496,48.81325559,-350.2840679,61.26151428,0.775572131,101.3117182,-180.8859949,1.7505932,45.00290991,-155.536629,66.86663189
1278,1.369508929,87.6981191,-81.87808104,7.156346282,48.72631249,-26.40813472,73.51345047,9.224945698,1107.139671,-9.550937763,70.05123862,57.80671465,93.3526772,72.83175382,2.589814255,73.40063375,-4.616819793,80.15914579,67.9276528,97.25695493,84.40551369,-0.050287341,67.27406667,-37.85625027,63.85375354,44.98345896,43.7448885,61.10258474,1.860314614,161.714771,-219.3044103,2.249481556,59.82650507,-181.0246676,59.13755896,3.139513953,333.5358846,-115.6205364,-2.697626035,54.66887377,-8.4362928,41.2763132,6.415277944,202.9749995,-10.12597931,69.26668053,81.01391167,89.60068633,79.24804478,0.8819878,37.7659701,-182.2553369,2.917517807,61.27532649,-207.3060246,69.70927388,0.364852347,121.2993195,-334.0590441,1.628772455,57.05514278,-359.4553795,63.87796343,0.879667128,101.3512533,-184.9829152,2.574087937,51.18731427,-162.9159028,63.91730171
1278,1.369508929,87.6981191,-81.87808104,7.156346282,48.72631249,-26.40813472,73.51345047,9.224945698,1107.139671,-9.550937763,70.05123862,57.80671465,93.3526772,72.83175382,2.589814255,73.40063375,-4.616819793,80.15914579,67.9276528,97.25695493,84.40551369,-0.050287341,67.27406667,-37.85625027,63.85375354,44.98345896,43.7448885,61.10258474,1.860314614,161.714771,-219.3044103,2.249481556,59.82650507,-181.0246676,59.13755896,3.139513953,333.5358846,-115.6205364,-2.697626035,54.66887377,-8.4362928,41.2763132,6.415277944,202.9749995,-10.12597931,69.26668053,81.01391167,89.60068633,79.24804478,0.8819878,37.7659701,-182.2553369,2.917517807,61.27532649,-207.3060246,69.70927388,0.364852347,121.2993195,-334.0590441,1.628772455,57.05514278,-359.4553795,63.87796343,0.879667128,101.3512533,-184.9829152,2.574087937,51.18731427,-162.9159028,63.91730171
1279,1.280865323,87.72756653,-117.1349339,2.84467278,47.59001546,-22.21570804,52.50322335,9.954512833,1105.587339,-29.87113269,57.84678022,49.64145615,91.28653258,57.92607814,2.618230938,73.68480021,-18.0643962,70.74239715,58.64192018,93.90602879,77.03093282,0.052416396,67.22279994,-47.45103476,63.20474787,43.35267288,55.38566063,56.39024622,1.90332577,161.5159139,-215.7799806,2.029145479,60.09418181,-232.697376,60.42287811,2.012869302,333.520695,-130.1837191,-3.755288744,47.79797598,-19.75644296,35.65380927,6.484014269,203.6926661,-22.13608579,60.22702003,69.02160125,87.36588915,73.66851235,0.869073971,37.83387044,-185.8280075,2.218913354,62.00032472,-201.3058067,62.25997513,0.478950888,121.1474304,-316.601919,1.27212326,63.73302873,-368.8079938,59.30487978,0.851642088,101.3527288,-200.1839976,1.608875388,44.54443082,-158.8017589,53.76472493
1279,1.280865323,87.72756653,-117.1349339,2.84467278,47.59001546,-22.21570804,52.50322335,9.954512833,1105.587339,-29.87113269,57.84678022,49.64145615,91.28653258,57.92607814,2.618230938,73.68480021,-18.0643962,70.74239715,58.64192018,93.90602879,77.03093282,0.052416396,67.22279994,-47.45103476,63.20474787,43.35267288,55.38566063,56.39024622,1.90332577,161.5159139,-215.7799806,2.029145479,60.09418181,-232.697376,60.42287811,2.012869302,333.520695,-130.1837191,-3.755288744,47.79797598,-19.75644296,35.65380927,6.484014269,203.6926661,-22.13608579,60.22702003,69.02160125,87.36588915,73.66851235,0.869073971,37.83387044,-185.8280075,2.218913354,62.00032472,-201.3058067,62.25997513,0.478950888,121.1474304,-316.601919,1.27212326,63.73302873,-368.8079938,59.30487978,0.851642088,101.3527288,-200.1839976,1.608875388,44.54443082,-158.8017589,53.76472493
1280,1.154345195,87.77648977,-125.4802754,1.01686381,46.62906318,-33.14509405,48.69316766,11.12902099,1104.638007,-22.85826503,55.48045381,48.25632582,80.09231654,61.09662286,2.62190571,73.94010035,-16.3292513,63.97036388,65.15966537,85.91455682,77.65318793,-0.110381703,67.09486643,-87.21573031,56.25742277,33.82104245,63.19579254,41.19694227,1.973022824,161.5375209,-200.6017503,0.849437901,63.20708505,-268.8644065,62.87804929,0.464729163,333.3358236,-112.1925417,-11.42449009,38.8623109,-36.93387629,28.76553922,6.358677102,204.4106664,-27.9169906,55.10288437,65.43653991,76.86933836,67.53159134,0.857493779,37.92293447,-192.3120939,1.937973206,62.63744158,-186.9010664,63.63945371,0.488371319,121.0461133,-326.152898,0.476122207,64.02048908,-372.621746,53.64770244,0.728188863,101.3480077,-214.1994107,-0.119243241,45.45193554,-164.9336516,45.99282454
1280,1.154345195,87.77648977,-125.4802754,1.01686381,46.62906318,-33.14509405,48.69316766,11.12902099,1104.638007,-22.85826503,55.48045381,48.25632582,80.09231654,61.09662286,2.62190571,73.94010035,-16.3292513,63.97036388,65.15966537,85.91455682,77.65318793,-0.110381703,67.09486643,-87.21573031,56.25742277,33.82104245,63.19579254,41.19694227,1.973022824,161.5375209,-200.6017503,0.849437901,63.20708505,-268.8644065,62.87804929,0.464729163,333.3358236,-112.1925417,-11.42449009,38.8623109,-36.93387629,28.76553922,6.358677102,204.4106664,-27.9169906,55.10288437,65.43653991,76.86933836,67.53159134,0.857493779,37.92293447,-192.3120939,1.937973206,62.63744158,-186.9010664,63.63945371,0.488371319,121.0461133,-326.152898,0.476122207,64.02048908,-372.621746,53.64770244,0.728188863,101.3480077,-214.1994107,-0.119243241,45.45193554,-164.9336516,45.99282454
1281,1.067094613,87.76426264,-120.5623034,1.462841769,40.17142831,-55.23428181,51.10580744,12.05959888,1103.58434,-21.51506312,55.11663437,42.88737152,64.80502513,61.73390045,2.560283997,74.15915019,-21.66987746,59.68617365,59.13565088,72.9811549,70.83774364,-0.253104703,66.90346654,-88.42888223,56.95000084,25.90929339,56.53889635,40.34755065,1.94745501,161.687324,-206.5100479,0.12298951,60.16239356,-286.0005617,58.67794232,-0.774886288,332.6127848,-112.7364106,-9.850354469,33.06280537,-43.47674392,28.55363927,6.22231632,205.0476664,-26.0587681,50.62594075,67.39885951,60.91668077,68.51736531,0.842166752,38.03433851,-202.1834769,2.031124919,62.49604192,-190.8482855,64.26747699,0.582707203,120.9814003,-314.2940167,1.063902341,64.45854288,-390.6738608,59.22074535,0.643644575,101.3353208,-211.0728454,-0.19020161,40.13719799,-188.7309297,47.9302491
1282,1.018431277,87.78900655,-114.303088,1.30126339,42.77194563,-75.09700664,54.26412654,11.3597475,1102.01201,-34.15851117,47.34507029,35.37913817,48.48343575,52.40945299,2.440389291,74.46195017,-28.21633639,52.29689549,51.68164895,56.39447819,63.01529001,-0.429847087,66.71746648,-94.42818475,52.33883806,19.70111627,38.35321809,36.74086359,1.798997903,161.8070338,-217.3899222,0.467821225,50.88244949,-294.8806128,51.3849368,-1.699832248,331.8237488,-111.7846091,-9.423660682,36.19827833,-35.98601007,29.60083038,6.577449488,205.9199997,-12.27876312,49.70054042,72.15444646,47.85240006,79.61269136,0.798049994,38.13163312,-211.4054411,1.360539946,49.98745445,-230.5019723,56.99834377,0.690342173,120.9669571,-309.1201342,0.621365113,67.64941235,-438.3901434,61.54808536,0.584192832,101.29313,-208.9166351,0.139674236,41.02670636,-227.6254591,49.37537818
1283,0.838996622,87.83778737,-139.7875488,-2.481955315,42.10304699,-79.03453067,41.63081732,7.941796349,1101.374343,-60.98403601,42.3048193,34.23052456,33.09145654,38.26153856,2.211948709,74.65358353,-44.67486453,50.39356668,50.35471878,39.20935041,47.72657459,-0.687706412,66.51619987,-91.46364024,51.55883922,19.22683705,21.27633422,30.89926949,1.26188236,161.7171692,-258.3872295,-1.519583621,51.31860253,-295.0900179,33.35829386,-2.306582269,331.3309764,-109.2787021,-10.0882719,36.84972493,-24.68585193,32.60179361,6.511898299,206.8046661,-24.70505031,50.38072569,69.36225779,42.36288484,66.06040946,0.70233605,38.22980995,-232.7304618,-0.012483704,42.59039931,-276.1998454,43.78458077,0.586103664,120.9635971,-332.2815352,0.33131295,59.96500481,-504.4378195,47.53508837,0.466702689,101.3005056,-227.7526075,-0.388453003,42.02840813,-259.4645436,43.09597214
1283,0.838996622,87.83778737,-139.7875488,-2.481955315,42.10304699,-79.03453067,41.63081732,7.941796349,1101.374343,-60.98403601,42.3048193,34.23052456,33.09145654,38.26153856,2.211948709,74.65358353,-44.67486453,50.39356668,50.35471878,39.20935041,47.72657459,-0.687706412,66.51619987,-91.46364024,51.55883922,19.22683705,21.27633422,30.89926949,1.26188236,161.7171692,-258.3872295,-1.519583621,51.31860253,-295.0900179,33.35829386,-2.306582269,331.3309764,-109.2787021,-10.0882719,36.84972493,-24.68585193,32.60179361,6.511898299,206.8046661,-24.70505031,50.38072569,69.36225779,42.36288484,66.06040946,0.70233605,38.22980995,-232.7304618,-0.012483704,42.59039931,-276.1998454,43.78458077,0.586103664,120.9635971,-332.2815352,0.33131295,59.96500481,-504.4378195,47.53508837,0.466702689,101.3005056,-227.7526075,-0.388453003,42.02840813,-259.4645436,43.09597214
1284,0.707057523,88.01341832,-136.2105809,-4.915336353,48.21006987,-79.39637066,43.75162732,4.83279099,1102.488011,-64.31858957,39.39123463,33.97901946,20.86042928,36.83532462,2.173609996,74.98110021,-19.09185133,54.80891435,50.51134803,31.7504082,63.57619784,-0.929918725,66.36566658,-95.5148884,49.89678045,19.67244756,11.37953029,28.85392635,0.790101206,161.969721,-262.1339882,-2.849284513,52.10689302,-280.7314232,32.16827167,-2.307215351,331.6618744,-97.41023199,-9.115229863,43.07539052,-15.48171518,44.92796324,6.99020609,208.120666,-5.375240837,53.55817349,71.14061769,51.14517332,76.45059044,0.626377313,38.39412359,-229.8486214,-1.080044205,41.87460159,-303.4346514,45.74579944,0.426345114,121.0974085,-341.4346673,-0.592972033,59.49250896,-533.6729454,43.06427603,0.377099964,101.4728073,-226.4766083,-1.799887059,48.96072205,-281.3366482,44.08769689
1286,0.210137267,88.08238347,-156.543318,-8.06343824,49.08556501,-96.35576108,26.42484524,-3.149512723,1102.731675,-97.26890038,36.73454766,40.70869244,12.65479274,24.6734795,1.871509914,75.42636719,-53.18586365,50.80377498,58.58095894,51.70068917,45.48454269,-1.186297001,66.0100666,-97.64286301,37.29900582,27.31546406,12.82405188,32.15410459,-0.332366075,162.152181,-224.624406,-4.920253619,46.29847544,-197.3153743,20.91450636,-3.643151072,330.7381612,-135.6720313,-8.083986753,51.44720515,-10.36943335,25.75357788,6.518546883,210.1393331,-44.30791514,49.7302915,63.52771827,62.65352868,51.79098884,0.40642281,38.59606183,-260.5014749,-2.753855314,49.28100969,-260.1949919,28.58941749,-0.040648032,121.1649874,-378.5879599,-1.670353855,63.79044397,-443.9863229,30.82424471,-0.084910931,101.4642512,-232.6963907,-3.71332151,56.40941626,-301.5320852,22.63321074
1287,-0.253618352,88.16375605,-141.2167688,-12.84802443,41.76838782,-98.09895135,19.33629675,-9.425432023,1103.359676,-98.90400334,31.00438352,35.10266079,10.84922418,19.91493134,1.474088099,75.6681338,-99.83627215,42.57301941,49.46989327,52.193636,32.59170229,-1.428633477,65.91879985,-97.66896411,36.53539989,21.81324317,14.79826397,27.09951039,-1.354944785,162.0818883,-185.6352892,-8.395180567,35.38048054,-166.959443,14.36785522,-4.53060726,330.4617045,-129.5292885,-5.450471431,43.02690242,-18.50457621,28.48082594,5.586039908,211.1346664,-76.04845556,44.5540579,57.3069673,49.61617297,42.05613672,0.239262707,38.70335058,-234.0356521,-4.246149441,42.04704356,-234.2317469,23.47802769,-0.526737256,121.1987188,-301.2580362,-2.503437019,57.91210485,-376.5046445,24.46642714,-0.600669471,101.4385826,-200.4469464,-5.3239436,47.195759,-274.6960377,16.73147777
1287,-0.253618352,88.16375605,-141.2167688,-12.84802443,41.76838782,-98.09895135,19.33629675,-9.425432023,1103.359676,-98.90400334,31.00438352,35.10266079,10.84922418,19.91493134,1.474088099,75.6681338,-99.83627215,42.57301941,49.46989327,52.193636,32.59170229,-1.428633477,65.91879985,-97.66896411,36.53539989,21.81324317,14.79826397,27.09951039,-1.354944785,162.0818883,-185.6352892,-8.395180567,35.38048054,-166.959443,14.36785522,-4.53060726,330.4617045,-129.5292885,-5.450471431,43.02690242,-18.50457621,28.48082594,5.586039908,211.1346664,-76.04845556,44.5540579,57.3069673,49.61617297,42.05613672,0.239262707,38.70335058,-234.0356521,-4.246149441,42.04704356,-234.2317469,23.47802769,-0.526737256,121.1987188,-301.2580362,-2.503437019,57.91210485,-376.5046445,24.46642714,-0.600669471,101.4385826,-200.4469464,-5.3239436,47.195759,-274.6960377,16.73147777
1288,-0.113465407,88.35430959,-79.45071342,-0.006866141,45.86908254,-75.38173056,54.75201221,-12.03813403,1103.620341,-74.03631442,38.19821413,38.82414713,11.48379264,34.91109949,1.386431777,76.028567,-50.48287851,52.38325993,50.18792986,43.16904243,51.83583621,-1.560097865,65.87719981,-77.04566947,43.10365343,20.9527921,15.08831588,31.44198934,-1.735438119,162.1710037,-163.8051779,-5.675571496,23.173382,-146.9051289,34.77336234,-4.565386644,330.3384796,-108.8496007,-0.44106277,43.13543634,-30.05634087,42.46382429,5.899818839,212.4986664,-11.9468688,55.32665342,59.16580643,39.18161438,62.56191403,0.220936661,38.83650627,-195.3671848,-1.467431418,43.18797094,-212.8149321,49.6727177,-0.623381097,121.2988754,-274.3769804,-1.466278071,58.10401382,-313.4899151,43.34397705,-0.764903635,101.446549,-176.0859481,-3.196089817,49.40266704,-213.0323009,37.75303156
1294,-0.565251076,88.17608643,-91.45663606,6.364072638,43.50240111,-24.15856756,54.08225721,-25.43384443,1091.568007,-74.39217875,52.46291387,28.02552512,45.96807807,41.47523622,-0.965558966,75.89495036,-76.35941286,53.5272125,30.12941414,23.82033642,35.89535967,-3.42424596,63.50393295,-52.01676288,52.66223596,37.23327151,30.72753417,48.00961219,-3.610764318,160.4674962,-137.2877773,-0.233001899,22.08755055,-129.6003888,46.50290719,-4.578122832,325.6476796,-92.13283589,4.815237749,46.26238609,3.781396732,47.415476,2.777939812,216.0123332,-26.07792106,56.75650982,54.57012444,34.54219135,59.26343867,-0.418382615,38.68251534,-164.2647605,-2.473215621,33.79130929,-120.5595207,38.23960841,-1.046602261,120.9781659,-251.1514101,0.940549793,51.52576233,-382.727834,52.36296622,-1.262785004,100.5676262,-174.3206762,1.361558523,46.6570857,-175.706762,50.53485727
1295,-0.425006785,88.20429331,-90.88397155,-1.342027366,48.61406616,-17.97948092,54.25290181,-24.57323968,1088.864341,-71.85348177,48.05312507,32.38432017,53.17290424,42.83756726,-0.952470058,75.84300028,-58.30378574,53.09766784,35.40438413,34.36967063,45.86033924,-2.868849192,63.3200662,-26.18042072,55.50941145,46.49936875,51.26453318,57.98932413,-3.488232325,160.1608836,-143.1359244,-2.721414568,26.49908151,-116.9710872,43.22500115,-3.630153796,325.1378642,-64.2182772,6.293265804,55.07085041,13.97840613,57.88689434,2.976845563,216.7273331,-32.33832766,50.14288902,54.37106371,49.7081958,56.912183,-0.418495742,38.64860013,-155.7404849,-3.726677007,34.31813079,-113.429328,44.90087558,-0.91650014,120.9799828,-251.6559347,-0.182311876,50.8999497,-367.6733107,52.02995183,-1.037218107,100.4867071,-162.0939696,0.58041522,52.21999083,-162.6678624,56.40058504
1295,-0.425006785,88.20429331,-90.88397155,-1.342027366,48.61406616,-17.97948092,54.25290181,-24.57323968,1088.864341,-71.85348177,48.05312507,32.38432017,53.17290424,42.83756726,-0.952470058,75.84300028,-58.30378574,53.09766784,35.40438413,34.36967063,45.86033924,-2.868849192,63.3200662,-26.18042072,55.50941145,46.49936875,51.26453318,57.98932413,-3.488232325,160.1608836,-143.1359244,-2.721414568,26.49908151,-116.9710872,43.22500115,-3.630153796,325.1378642,-64.2182772,6.293265804,55.07085041,13.97840613,57.88689434,2.976845563,216.7273331,-32.33832766,50.14288902,54.37106371,49.7081958,56.912183,-0.418495742,38.64860013,-155.7404849,-3.726677007,34.31813079,-113.429328,44.90087558,-0.91650014,120.9799828,-251.6559347,-0.182311876,50.8999497,-367.6733107,52.02995183,-1.037218107,100.4867071,-162.0939696,0.58041522,52.21999083,-162.6678624,56.40058504
1296,-0.473357685,88.15675329,-115.9751619,-0.582291259,40.68063726,-11.66640686,45.80540922,-25.42896847,1085.532674,-80.8303072,50.80990183,33.39873001,56.48949835,35.46175192,-1.116911035,75.70948359,-77.9225735,53.57690904,35.44921868,49.29443575,38.13358643,-2.503443217,63.00759951,-29.72381787,58.58164503,52.74707026,73.60254307,53.90769857,-3.624037645,159.7402095,-161.0276071,-2.988237414,33.98614877,-109.3290926,35.82586038,-3.631442133,324.1865509,-96.24546307,4.042577164,46.02856387,16.86034431,45.81025288,2.705483467,217.2606664,-52.77777075,54.27049536,44.26118516,64.36492222,49.51206754,-0.491108089,38.59326363,-184.5961647,-3.891331336,36.53282734,-120.6517301,36.84057877,-1.018973842,120.9122599,-299.7813745,-0.950651158,39.58272814,-340.9958974,40.58487265,-1.046665022,100.3292503,-185.6199229,-0.272750807,43.86308443,-145.2964423,44.64635277
1298,-0.292915453,87.97197723,-84.71413426,2.218728616,46.85255201,-13.05371272,56.59464081,-23.07125346,1078.359344,-57.89894101,49.4029841,45.18295319,53.0520342,48.55759827,-1.183709313,75.41006673,-64.85324873,50.09380595,35.9454257,62.93692943,46.15081703,-1.949627593,62.24019928,-22.78741429,58.68614343,56.57178755,85.70484821,56.5500756,-3.266650567,158.7871546,-151.2504039,-0.070258269,46.9968691,-132.6451605,49.97993382,-3.067788141,322.1808136,-69.10962902,4.869136379,38.09473901,11.44723509,55.80206486,2.750002386,217.9876663,-27.14645808,53.79148497,47.89981309,63.83994808,58.11013621,-0.426098231,38.4460776,-151.002471,-0.700312818,42.31974628,-146.6470327,54.14665919,-0.72811355,120.7560593,-294.6811575,0.37944767,55.44898125,-305.4271697,57.0716447,-0.712237175,99.97403463,-156.7815222,1.312887473,50.95517117,-128.915789,58.15253917
